score,median_cagr,worst_cagr,worst_mdd,median_sharpe,family,params
-1.607840945327448,0.299772258594155,-0.32461834600803274,0.41634111487792913,0.8893869603951754,cross_momentum,"{""flow_w"": 0.6, ""h"": 18, ""n"": 2, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-1.6215894024820015,0.006031636934285711,-0.2898587948950241,0.3543592374475014,-0.10075055743984251,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 12, ""n"": 1, ""vol_z"": 0.5}"
-1.6481769692969543,0.11388934064065437,-0.09552649824825266,0.3990890316983725,0.4806786234443968,residual_momentum,"{""flow_w"": 0.0, ""h"": 42, ""n"": 4, ""reb"": 1}"
-1.6679407398557669,-0.020037676601626475,-0.23697410722782974,0.36985682861786373,0.44869417418072355,flow_continuation,"{""flow"": 0.12, ""hold"": 12, ""n"": 1, ""rz"": 1.5, ""vol_z"": 1.0}"
-1.6798273885813646,-0.0790820670337462,-0.3058613426539587,0.3439700656454232,-0.13554960100882105,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 24, ""n"": 2, ""vol_z"": 0.5}"
-1.6900207028557233,-0.010195149236362888,-0.1495711275513052,0.3734968712680521,0.06749673648329182,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 24, ""n"": 2, ""vol_z"": 1.0}"
-1.721468138104389,-0.13600576285027804,-0.2884909795140975,0.3263285825377702,-0.8129131402139838,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 6, ""n"": 2, ""vol_z"": 0.5}"
-1.7233629957097034,-0.0879546258327209,-0.28814215011306543,0.3389345798019151,-1.0529998188755731,flow_continuation,"{""flow"": 0.12, ""hold"": 3, ""n"": 2, ""rz"": 1.5, ""vol_z"": 0.5}"
-1.740777711810786,0.13823571326378647,-0.22559213544200918,0.4070604133538872,0.555186863247712,residual_momentum,"{""flow_w"": 0.0, ""h"": 18, ""n"": 2, ""reb"": 3}"
-1.7430801906561735,-0.01513382828529275,-0.1660325460598212,0.37342640194314547,0.2016362306396149,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 24, ""n"": 2, ""vol_z"": 1.0}"
-1.777609360094703,-0.15297252086331875,-0.29320833754099007,0.31779897800660273,-0.793163848906586,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 6, ""n"": 1, ""vol_z"": 1.0}"
-1.7874438541843842,-0.09186812836794428,-0.3350829930754645,0.338882444995782,-1.1472990216096401,flow_continuation,"{""flow"": 0.12, ""hold"": 3, ""n"": 1, ""rz"": 1.5, ""vol_z"": 1.0}"
-1.8090615773306233,0.14172202113102272,-0.3717009443194207,0.40715524764606725,0.5945741080158805,compression_breakout,"{""breakout"": 42, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 6, ""n"": 1, ""vol_z"": 0.5}"
